"LFQ.intensity.H1","LFQ.intensity.H2","LFQ.intensity.H3","LFQ.intensity.L1","LFQ.intensity.L2","LFQ.intensity.L3","Fasta.headers","Reverse","Only.identified.by.site","Protein.IDs","Gene.names"
2100300000,1661700000,2048400000,3366200000,3646900000,3491100000,">sp|P35659|DEK_HUMAN Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1;>tr|B4DFG0|B4DFG0_HUMAN Protein DEK OS=Homo sapiens GN=DEK PE=2 SV=1;>sp|P35659-2|DEK_HUMAN Isoform 2 of Protein DEK OS=Homo sapiens GN=DEK;>tr|D6RDA2|D6RDA2_HUMAN Protein DEK (Fragment) OS=","","","P35659;B4DFG0;P35659-2;D6RDA2;D6R9L5;H0Y8X0;H0Y993","DEK"
57195000,67420000,51905000,80171000,89268000,85276000,">sp|P63000|RAC1_HUMAN Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens GN=RAC1 PE=1 SV=1;>sp|P63000-2|RAC1_HUMAN Isoform B of Ras-related C3 botulinum toxin substrate 1 OS=Homo sapiens GN=RAC1;>sp|P60763|RAC3_HUMAN Ras-related C3 botulinum toxin","","","P63000;P63000-2;P60763;P15153;B1AH77;B1AH78;B1AH80","RAC1;RAC3;RAC2"
178110000,229530000,188900000,181500000,2.46e+08,244160000,">tr|E5RIW3|E5RIW3_HUMAN Tubulin-specific chaperone A OS=Homo sapiens GN=TBCA PE=4 SV=1;>sp|O75347|TBCA_HUMAN Tubulin-specific chaperone A OS=Homo sapiens GN=TBCA PE=1 SV=3;>tr|E5RJD8|E5RJD8_HUMAN Tubulin-specific chaperone A OS=Homo sapiens GN=TBCA PE=4 SV","","","E5RIW3;O75347;E5RJD8;B4DT30;E5RIX8","TBCA"
4430800,5293400,0,10512000,9296000,8615100,">tr|H0YAN8|H0YAN8_HUMAN Rho guanine nucleotide exchange factor 10 (Fragment) OS=Homo sapiens GN=ARHGEF10 PE=4 SV=1;>sp|O15013-7|ARHGA_HUMAN Isoform 3 of Rho guanine nucleotide exchange factor 10 OS=Homo sapiens GN=ARHGEF10;>sp|O15013-4|ARHGA_HUMAN Isoform","","","H0YAN8;O15013-7;O15013-4;O15013-5;O15013-6;O15013;E9PB39;B4DTE2;E7ETF5;Q5VXI4;Q9HCE6-5;Q9HCE6-3;Q9HCE6-2;Q9HCE6","ARHGEF10"
2755200,3355800,12044000,27951000,0,0,">tr|E9PDM9|E9PDM9_HUMAN DnaJ homolog subfamily A member 4 OS=Homo sapiens GN=DNAJA4 PE=4 SV=1;>sp|Q8WW22|DNJA4_HUMAN DnaJ homolog subfamily A member 4 OS=Homo sapiens GN=DNAJA4 PE=1 SV=1;>sp|Q8WW22-2|DNJA4_HUMAN Isoform 2 of DnaJ homolog subfamily A member","","","E9PDM9;Q8WW22;Q8WW22-2;F5H170;C9JDE6;F8WF76","DNAJA4"
193930000,186400000,232290000,76730000,87488000,104050000,">sp|P0A884|TYSY_ECOLI Thymidylate synthase OS=Escherichia coli (strain K12) GN=thyA PE=1 SV=1","","","P0A884","thyA"
45669000,75609000,47875000,60769000,57327000,51923000,">sp|Q9Y316-2|MEMO1_HUMAN Isoform 2 of Protein MEMO1 OS=Homo sapiens GN=MEMO1;>sp|Q9Y316|MEMO1_HUMAN Protein MEMO1 OS=Homo sapiens GN=MEMO1 PE=1 SV=1;>tr|Q5R2V8|Q5R2V8_HUMAN C2orf4 protein OS=Homo sapiens GN=C2orf4 PE=2 SV=1;>tr|F8WCZ0|F8WCZ0_HUMAN Protein","","","Q9Y316-2;Q9Y316;Q5R2V8;F8WCZ0;H7C3C6;B5MCI6","MEMO1;C2orf4"
90989000,76853000,68646000,116280000,107270000,123690000,">sp|P54709|AT1B3_HUMAN Sodium/potassium-transporting ATPase subunit beta-3 OS=Homo sapiens GN=ATP1B3 PE=1 SV=1;>tr|C9JA36|C9JA36_HUMAN Sodium/potassium-transporting ATPase subunit beta-3 (Fragment) OS=Homo sapiens GN=ATP1B3 PE=3 SV=1;>tr|B7Z1N7|B7Z1N7_HUMA","","","P54709;C9JA36;B7Z1N7;C9JXZ1;H7C547;F8WBY4;H7C4L9","ATP1B3"
55355000,86725000,64276000,50997000,79329000,68726000,">ENSEMBL:ENSBTAP00000032840 (Bos taurus) similar to apolipoprotein B, partial","","","CON__ENSEMBL:ENSBTAP00000032840;A8MUN2",""
0,0,0,0,0,12503000,">tr|E9PLQ8|E9PLQ8_HUMAN 26S protease regulatory subunit 6A OS=Homo sapiens GN=PSMC3 PE=4 SV=1;>tr|E9PRB8|E9PRB8_HUMAN 26S protease regulatory subunit 6A OS=Homo sapiens GN=PSMC3 PE=4 SV=1","","","E9PLQ8;E9PRB8","PSMC3"
0,0,6112300,0,0,0,">sp|P31146|COR1A_HUMAN Coronin-1A OS=Homo sapiens GN=CORO1A PE=1 SV=4","+","+","REV__P31146",""
4939000,4942200,5011300,4566300,5443600,4732100,">sp|Q92889|XPF_HUMAN DNA repair endonuclease XPF OS=Homo sapiens GN=ERCC4 PE=1 SV=3;>tr|E7ETX4|E7ETX4_HUMAN DNA repair endonuclease XPF OS=Homo sapiens GN=ERCC4 PE=4 SV=1;>tr|A5PKV6|A5PKV6_HUMAN DNA repair endonuclease XPF OS=Homo sapiens GN=ERCC4 PE=2 SV=","","","Q92889;E7ETX4;A5PKV6","ERCC4"
9401700,12744000,10682000,20668000,20127000,26696000,">sp|P10619|PPGB_HUMAN Lysosomal protective protein OS=Homo sapiens GN=CTSA PE=1 SV=2","","","P10619;Q5JZG9;Q5JZH0","CTSA"
1457900000,1441600000,1478300000,632450000,706670000,645780000,">sp|P36938|PGM_ECOLI Phosphoglucomutase OS=Escherichia coli (strain K12) GN=pgm PE=1 SV=1","","","P36938","pgm"
7702800,27431000,6065900,6797000,4455400,4698000,">sp|P37649|YHJK_ECOLI Protein YhjK OS=Escherichia coli (strain K12) GN=yhjK PE=1 SV=3","","","P37649","yhjK"
136840000,152220000,157650000,199830000,161330000,191290000,">sp|Q9NQR4|NIT2_HUMAN Omega-amidase NIT2 OS=Homo sapiens GN=NIT2 PE=1 SV=1;>tr|H7C579|H7C579_HUMAN Omega-amidase NIT2 (Fragment) OS=Homo sapiens GN=NIT2 PE=4 SV=1","","","Q9NQR4;H7C579;F8WF70","NIT2"
0,5163800,0,0,4839800,0,">sp|Q96A35|RM24_HUMAN 39S ribosomal protein L24, mitochondrial OS=Homo sapiens GN=MRPL24 PE=1 SV=1","","","Q96A35","MRPL24"
4664800,5030400,4374200,2972900,8935900,6240100,">tr|E9PL01|E9PL01_HUMAN Signal peptidase complex subunit 2 OS=Homo sapiens GN=SPCS2 PE=4 SV=1;>sp|Q15005|SPCS2_HUMAN Signal peptidase complex subunit 2 OS=Homo sapiens GN=SPCS2 PE=1 SV=3;>tr|E9PI68|E9PI68_HUMAN Signal peptidase complex subunit 2 OS=Homo sa","","","E9PL01;Q15005;E9PI68;E9PRB9","SPCS2"
48085000,42998000,46376000,83798000,87057000,77446000,">sp|P00374|DYR_HUMAN Dihydrofolate reductase OS=Homo sapiens GN=DHFR PE=1 SV=2;>tr|B4DM58|B4DM58_HUMAN Dihydrofolate reductase OS=Homo sapiens GN=DHFR PE=2 SV=1;>tr|B4DDD2|B4DDD2_HUMAN Dihydrofolate reductase OS=Homo sapiens GN=DHFR PE=2 SV=1","","","P00374;B4DM58;B4DDD2;C9JJ68;Q86XF0","DHFR"
45761000,43447000,49971000,55943000,73533000,71525000,">sp|P25490|TYY1_HUMAN Transcriptional repressor protein YY1 OS=Homo sapiens GN=YY1 PE=1 SV=2;>tr|H0YJV7|H0YJV7_HUMAN Transcriptional repressor protein YY1 (Fragment) OS=Homo sapiens GN=YY1 PE=4 SV=1;>sp|O15391|TYY2_HUMAN Transcription factor YY2 OS=Homo sa","","","P25490;H0YJV7;O15391;Q96MM3;H0YJU4","YY1;YY2"
27093000,22213000,25515000,19082000,12320000,10019000,">sp|P0A8F4|URK_ECOLI Uridine kinase OS=Escherichia coli (strain K12) GN=udk PE=3 SV=1","","","P0A8F4","udk"
561670000,658750000,493810000,876030000,896960000,822380000,">sp|Q14676-2|MDC1_HUMAN Isoform 2 of Mediator of DNA damage checkpoint protein 1 OS=Homo sapiens GN=MDC1;>tr|E9PGY5|E9PGY5_HUMAN Mediator of DNA damage checkpoint protein 1 OS=Homo sapiens GN=MDC1 PE=4 SV=1;>sp|Q14676|MDC1_HUMAN Mediator of DNA damage chec","","","Q14676-2;E9PGY5;Q14676;Q14676-3;F8VV34;E7EVA7;F8W1C2;F8VZP8;F8VU38;Q14676-4;A2AB05;E7ENQ0;A1Z5I7;A2AB07;A2AB06;F8WCC2;E7ER07;H0Y6Z8","MDC1"
664730000,806490000,692570000,290710000,273860000,229700000,">sp|P0A698|UVRA_ECOLI UvrABC system protein A OS=Escherichia coli (strain K12) GN=uvrA PE=1 SV=1","","","P0A698","uvrA"
45155000,62266000,43874000,73590000,64163000,85890000,">sp|Q7L576|CYFP1_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens GN=CYFIP1 PE=1 SV=1;>tr|E7EQ04|E7EQ04_HUMAN Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens GN=CYFIP1 PE=4 SV=1;>sp|Q7L576-2|CYFP1_HUMAN Isoform 2 of Cytoplasmic FMR1-inte","","","Q7L576;E7EQ04;Q7L576-2;Q7L576-3;H0YN93;H0YLJ5;H0YL39","CYFIP1"
14146000,19478000,9118200,23132000,21826000,20789000,">sp|Q8WVB6|CTF18_HUMAN Chromosome transmission fidelity protein 18 homolog OS=Homo sapiens GN=CHTF18 PE=1 SV=1;>sp|Q8WVB6-2|CTF18_HUMAN Isoform 2 of Chromosome transmission fidelity protein 18 homolog OS=Homo sapiens GN=CHTF18;>tr|E7EXA6|E7EXA6_HUMAN Chrom","","","Q8WVB6;Q8WVB6-2;E7EXA6;F8WCC1;Q8WVB6-3;H0Y7D3","CHTF18"
30758000,53189000,32696000,99431000,84362000,30134000,">sp|Q7L5Y1|ENOF1_HUMAN Mitochondrial enolase superfamily member 1 OS=Homo sapiens GN=ENOSF1 PE=1 SV=1;>tr|F5H1W8|F5H1W8_HUMAN Mitochondrial enolase superfamily member 1 OS=Homo sapiens GN=ENOSF1 PE=4 SV=1;>tr|B3KSL6|B3KSL6_HUMAN Mitochondrial enolase super","","","Q7L5Y1;F5H1W8;B3KSL6;Q7L5Y1-2;A6NMP3","ENOSF1"
1549600000,1736100000,1768100000,2991800000,2399300000,2592600000,">sp|P25705|ATPA_HUMAN ATP synthase subunit alpha, mitochondrial OS=Homo sapiens GN=ATP5A1 PE=1 SV=1;>tr|A8K092|A8K092_HUMAN ATP synthase subunit alpha OS=Homo sapiens GN=ATP5A1 PE=2 SV=1","","","P25705;A8K092","ATP5A1"
842660000,891800000,757800000,519740000,561920000,613280000,">sp|P0AE52|BCP_ECOLI Putative peroxiredoxin bcp OS=Escherichia coli (strain K12) GN=bcp PE=1 SV=1","","","P0AE52","bcp"
9.767e+09,1.001e+10,1.1051e+10,4726700000,4602200000,4287500000,">sp|P62707|GPMA_ECOLI 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS=Escherichia coli (strain K12) GN=gpmA PE=1 SV=2","","","P62707","gpmA"
1214600,721930,0,0,0,0,">sp|O94967-2|WDR47_HUMAN Isoform 2 of WD repeat-containing protein 47 OS=Homo sapiens GN=WDR47;>sp|O94967|WDR47_HUMAN WD repeat-containing protein 47 OS=Homo sapiens GN=WDR47 PE=1 SV=1;>sp|O94967-3|WDR47_HUMAN Isoform 3 of WD repeat-containing protein 47 O","","","O94967-2;O94967;O94967-3;A8MX09","WDR47"
20002000,12669000,19858000,10219000,8047100,15080000,">tr|Q8TB70|Q8TB70_HUMAN TXNDC9 protein OS=Homo sapiens GN=TXNDC9 PE=2 SV=1;>tr|B7Z7A4|B7Z7A4_HUMAN Thioredoxin domain-containing protein 9 OS=Homo sapiens GN=TXNDC9 PE=2 SV=1;>sp|O14530|TXND9_HUMAN Thioredoxin domain-containing protein 9 OS=Homo sapiens GN","","","Q8TB70;B7Z7A4;O14530;F8WBV5;G3XAJ4;F8WCJ3;B8ZZX4","TXNDC9"
483160000,439440000,397500000,556180000,644530000,708400000,">sp|Q14444-2|CAPR1_HUMAN Isoform 2 of Caprin-1 OS=Homo sapiens GN=CAPRIN1;>sp|Q14444|CAPR1_HUMAN Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=1 SV=2;>tr|G3V153|G3V153_HUMAN Caprin-1 OS=Homo sapiens GN=CAPRIN1 PE=4 SV=1;>tr|E9PLA9|E9PLA9_HUMAN Caprin-1 (Fragment)","","","Q14444-2;Q14444;G3V153;E9PLA9;E9PP31","CAPRIN1"
171650000,202380000,167200000,266610000,246440000,195680000,">sp|P30154|2AAB_HUMAN Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform OS=Homo sapiens GN=PPP2R1B PE=1 SV=3;>sp|P30154-2|2AAB_HUMAN Isoform 2 of Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isofor","","","P30154;P30154-2;P30154-3;F8W8G1;A8MY67;E7EUF3;H0YDG7","PPP2R1B"
124840000,107620000,114060000,137200000,145980000,147150000,">sp|Q9UJX2|CDC23_HUMAN Cell division cycle protein 23 homolog OS=Homo sapiens GN=CDC23 PE=1 SV=3;>sp|Q9UJX2-3|CDC23_HUMAN Isoform 3 of Cell division cycle protein 23 homolog OS=Homo sapiens GN=CDC23","","","Q9UJX2;Q9UJX2-3;Q9UJX2-2;D6RBY8;D6RCF8;H0Y936","CDC23"
25705000,20605000,21846000,28237000,35066000,27078000,">sp|Q13371|PHLP_HUMAN Phosducin-like protein OS=Homo sapiens GN=PDCL PE=1 SV=3","","","Q13371","PDCL"
3756900,6297800,0,5878700,4218300,2250900,">sp|O15066|KIF3B_HUMAN Kinesin-like protein KIF3B OS=Homo sapiens GN=KIF3B PE=1 SV=1","","","O15066","KIF3B"
0,0,4394600,0,0,0,">sp|P0A8R9|HDFR_ECOLI HTH-type transcriptional regulator hdfR OS=Escherichia coli (strain K12) GN=hdfR PE=3 SV=1","","","P0A8R9","hdfR"
146690000,141750000,155600000,211810000,228670000,258940000,">tr|B3KXS5|B3KXS5_HUMAN Lon protease homolog OS=Homo sapiens GN=LONP1 PE=2 SV=1;>sp|P36776|LONM_HUMAN Lon protease homolog, mitochondrial OS=Homo sapiens GN=LONP1 PE=1 SV=2;>tr|F5GZ27|F5GZ27_HUMAN Lon protease homolog OS=Homo sapiens GN=LONP1 PE=3 SV=1","","","B3KXS5;P36776;F5GZ27","LONP1"
31648000,23792000,26642000,31677000,32888000,32037000,">sp|A4D1E9|GTPBA_HUMAN GTP-binding protein 10 OS=Homo sapiens GN=GTPBP10 PE=1 SV=1;>tr|C9J8R7|C9J8R7_HUMAN GTP-binding protein 10 (Fragment) OS=Homo sapiens GN=GTPBP10 PE=4 SV=1;>tr|C9JNI1|C9JNI1_HUMAN GTP-binding protein 10 (Fragment) OS=Homo sapiens GN=G","","","A4D1E9;C9J8R7;C9JNI1;A4D1E9-2","GTPBP10"
454850,839980,0,259850,240040,0,">sp|Q9C086|IN80B_HUMAN INO80 complex subunit B OS=Homo sapiens GN=INO80B PE=1 SV=2;>tr|H7C171|H7C171_HUMAN INO80 complex subunit B (Fragment) OS=Homo sapiens GN=INO80B PE=4 SV=1;>tr|C9JKY0|C9JKY0_HUMAN INO80 complex subunit B (Fragment) OS=Homo sapiens GN=","","","Q9C086;H7C171;C9JKY0;B8ZZ93;B8ZZH7;F8WCL7","INO80B"
23744000,0,21158000,25260000,21394000,22198000,">tr|D6RF85|D6RF85_HUMAN Zinc finger protein 652 OS=Homo sapiens GN=ZNF652 PE=4 SV=1;>sp|Q9Y2D9|ZN652_HUMAN Zinc finger protein 652 OS=Homo sapiens GN=ZNF652 PE=1 SV=3","","","D6RF85;Q9Y2D9","ZNF652"
0,0,54683000,0,0,0,">sp|Q9Y2U9|KLDC2_HUMAN Kelch domain-containing protein 2 OS=Homo sapiens GN=KLHDC2 PE=1 SV=1","","","Q9Y2U9","KLHDC2"
0,9964600,0,4215400,6782600,0,">tr|Q5VTU3|Q5VTU3_HUMAN Dynein light chain Tctex-type 1 OS=Homo sapiens GN=DYNLT1 PE=2 SV=1;>sp|P63172|DYLT1_HUMAN Dynein light chain Tctex-type 1 OS=Homo sapiens GN=DYNLT1 PE=1 SV=1","","","Q5VTU3;P63172","DYNLT1"
0,0,0,0,0,7061600,">sp|P0AC51|ZUR_ECOLI Zinc uptake regulation protein OS=Escherichia coli (strain K12) GN=zur PE=1 SV=1","","","P0AC51","zur"
33410000,20759000,32891000,32707000,36723000,25986000,">sp|Q9H3P2|NELFA_HUMAN Negative elongation factor A OS=Homo sapiens GN=WHSC2 PE=1 SV=3;>tr|C9JHL4|C9JHL4_HUMAN Negative elongation factor A (Fragment) OS=Homo sapiens GN=WHSC2 PE=4 SV=1;>tr|B3KSP0|B3KSP0_HUMAN Negative elongation factor A OS=Homo sapiens G","","","Q9H3P2;C9JHL4;B3KSP0;H0Y3X6;C9JEM7;H7C2C7;H7C0W2;H7C3C2;F8W954;F8WF98;H7C2M8;Q9H3P2-7","WHSC2"
23356000,24162000,22293000,33302000,34086000,29158000,">tr|B4E2G8|B4E2G8_HUMAN Catenin alpha-1 OS=Homo sapiens GN=CTNNA1 PE=2 SV=1;>sp|P35221|CTNA1_HUMAN Catenin alpha-1 OS=Homo sapiens GN=CTNNA1 PE=1 SV=1;>tr|F6XBD8|F6XBD8_HUMAN Catenin alpha-1 OS=Homo sapiens GN=CTNNA1 PE=4 SV=1;>sp|P35221-2|CTNA1_HUMAN Isof","","","B4E2G8;P35221;F6XBD8;P35221-2;F8W845;G3XAM7;E5RGY7;E5RGY6;E5RG03;E5RIC3;E5RIB1;Q8N1C0;E5RFM3;E5RJL0;E5RIE0;E5RHV7;E5RJ41;E5RJZ2;E5RIT8;H0YBB8;A6NKP0;REV__Q9P2T0-2;REV__Q9P2T0","CTNNA1"
5720100,3062300,4331600,29178000,11253000,7025700,">sp|Q9NPI6|DCP1A_HUMAN mRNA-decapping enzyme 1A OS=Homo sapiens GN=DCP1A PE=1 SV=2","","","Q9NPI6","DCP1A"
1381100000,1367600000,1.575e+09,595700000,622510000,639290000,">sp|P24182|ACCC_ECOLI Biotin carboxylase OS=Escherichia coli (strain K12) GN=accC PE=1 SV=2","","","P24182","accC"
595260000,587740000,627050000,230300000,243010000,161030000,">sp|P0A7G2|RBFA_ECOLI Ribosome-binding factor A OS=Escherichia coli (strain K12) GN=rbfA PE=1 SV=2","","","P0A7G2","rbfA"
107320000,133140000,114960000,112920000,144150000,123700000,">sp|P35269|T2FA_HUMAN General transcription factor IIF subunit 1 OS=Homo sapiens GN=GTF2F1 PE=1 SV=2;>tr|E7EUG6|E7EUG6_HUMAN General transcription factor IIF subunit 1 OS=Homo sapiens GN=GTF2F1 PE=4 SV=1","","","P35269;E7EUG6;F5GY49;F5H761;H0YF67","GTF2F1"
0,0,0,0,0,4820700,">tr|E9PQ58|E9PQ58_HUMAN Tescalcin OS=Homo sapiens GN=TESC PE=4 SV=1;>sp|Q96BS2-2|TESC_HUMAN Isoform 2 of Tescalcin OS=Homo sapiens GN=TESC;>tr|F5H1Y5|F5H1Y5_HUMAN Tescalcin OS=Homo sapiens GN=TESC PE=4 SV=1;>sp|Q96BS2|TESC_HUMAN Tescalcin OS=Homo sapiens G","","","E9PQ58;Q96BS2-2;F5H1Y5;Q96BS2","TESC"
0,3947800,0,2272300,3369600,0,">tr|B4DHR0|B4DHR0_HUMAN Rab GTPase-binding effector protein 2 OS=Homo sapiens GN=RABEP2 PE=2 SV=1;>sp|Q9H5N1-2|RABE2_HUMAN Isoform 2 of Rab GTPase-binding effector protein 2 OS=Homo sapiens GN=RABEP2;>sp|Q9H5N1|RABE2_HUMAN Rab GTPase-binding effector prote","","","B4DHR0;Q9H5N1-2;Q9H5N1;H3BU67;H3BNR2;H3BT64","RABEP2"
0,0,17651000,0,0,0,">sp|Q9H9Q2|CSN7B_HUMAN COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1;>sp|Q9H9Q2-3|CSN7B_HUMAN Isoform 3 of COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B","+","","REV__Q9H9Q2;REV__Q9H9Q2-3",""
1046400,0,0,0,0,0,">tr|C9JNK6|C9JNK6_HUMAN Metaxin-2 OS=Homo sapiens GN=MTX2 PE=4 SV=1;>tr|C9JAZ1|C9JAZ1_HUMAN Metaxin-2 (Fragment) OS=Homo sapiens GN=MTX2 PE=4 SV=1;>tr|Q8IZ68|Q8IZ68_HUMAN Metaxin 2 OS=Homo sapiens GN=MTX2 PE=2 SV=1;>sp|O75431|MTX2_HUMAN Metaxin-2 OS=Homo s","","","C9JNK6;C9JAZ1;Q8IZ68;O75431","MTX2"
2497400,6197000,10539000,8191300,11299000,13664000,">sp|Q68D91|MBLC2_HUMAN Metallo-beta-lactamase domain-containing protein 2 OS=Homo sapiens GN=MBLAC2 PE=1 SV=3;>sp|Q68D91-2|MBLC2_HUMAN Isoform 2 of Metallo-beta-lactamase domain-containing protein 2 OS=Homo sapiens GN=MBLAC2;>tr|F5GYQ0|F5GYQ0_HUMAN Metallo","","","Q68D91;Q68D91-2;F5GYQ0","MBLAC2"
0,0,0,0,0,2229800,">tr|H0Y2L6|H0Y2L6_HUMAN Atrophin-1 OS=Homo sapiens GN=ATN1 PE=4 SV=1;>sp|P54259|ATN1_HUMAN Atrophin-1 OS=Homo sapiens GN=ATN1 PE=1 SV=3","","","H0Y2L6;P54259","ATN1"
0,0,5305800,0,0,0,">sp|P58511|F165B_HUMAN Protein FAM165B OS=Homo sapiens GN=FAM165B PE=2 SV=1","","","P58511","FAM165B"
15749000,19125000,8121700,7245400,17176000,8104000,">tr|C0H5W9|C0H5W9_HUMAN SNX6 protein OS=Homo sapiens GN=SNX6 PE=2 SV=1;>tr|B4DJS7|B4DJS7_HUMAN Sorting nexin 6, isoform CRA_e OS=Homo sapiens GN=SNX6 PE=2 SV=1;>sp|Q9UNH7|SNX6_HUMAN Sorting nexin-6 OS=Homo sapiens GN=SNX6 PE=1 SV=1;>tr|G3V5X9|G3V5X9_HUMAN","","","C0H5W9;B4DJS7;Q9UNH7;G3V5X9","SNX6"
0,0,0,0,0,4571600,">sp|O14979|HNRDL_HUMAN Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRPDL PE=1 SV=3","","","O14979","HNRPDL"
9524200,15512000,11351000,14240000,11423000,13777000,">sp|Q9UJY5-4|GGA1_HUMAN Isoform 4 of ADP-ribosylation factor-binding protein GGA1 OS=Homo sapiens GN=GGA1;>sp|Q9UJY5-3|GGA1_HUMAN Isoform 3 of ADP-ribosylation factor-binding protein GGA1 OS=Homo sapiens GN=GGA1;>sp|Q9UJY5|GGA1_HUMAN ADP-ribosylation facto","","","Q9UJY5-4;Q9UJY5-3;Q9UJY5;Q6IC75;Q9UJY5-2;B0QYR9;B0QYS0;B0QYS1;B0QYS2;B0QYS3;B0QYR5;B0QYS4;B0QYS5;H3BPI3;B7Z1E9;H3BMM6;B0QYR6;Q9UJY4;G3V1K5;Q9NZ52","GGA1"
6170500,5796500,0,0,0,0,">sp|P25535|VISC_ECOLI Protein visC OS=Escherichia coli (strain K12) GN=visC PE=3 SV=2","","","P25535","visC"
26267000,25344000,35700000,66533000,47457000,50302000,">sp|Q9Y3A4|RRP7A_HUMAN Ribosomal RNA-processing protein 7 homolog A OS=Homo sapiens GN=RRP7A PE=1 SV=2","","","Q9Y3A4;Q9NSQ0","RRP7A"
182090000,242660000,166900000,220380000,285290000,262730000,">sp|P28070|PSB4_HUMAN Proteasome subunit beta type-4 OS=Homo sapiens GN=PSMB4 PE=1 SV=4","","","P28070","PSMB4"
926080000,896300000,818570000,271470000,225480000,314930000,">sp|P0ACE7|HINT_ECOLI HIT-like protein hinT OS=Escherichia coli (strain K12) GN=hinT PE=1 SV=1","","","P0ACE7;REV__B4DZC8;REV__Q5SYB0","hinT"
148580000,117640000,136640000,149540000,163040000,178450000,">sp|P51659|DHB4_HUMAN Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3;>tr|E7ER27|E7ER27_HUMAN Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=3 SV=3;>tr|E7EWE5|E7EWE5_HUMAN Peroxisomal multifunctional","","","P51659;E7ER27;E7EWE5;E9PB82;F5HE57;G5E9S2;E7ET17;E7EPL9","HSD17B4"
884920000,1.089e+09,858500000,623170000,605050000,680310000,">sp|P0AG63|RS17_ECOLI 30S ribosomal protein S17 OS=Escherichia coli (strain K12) GN=rpsQ PE=1 SV=2","","","P0AG63","rpsQ"
4879900,6508600,5596500,11559000,12582000,16686000,">tr|E9PHH9|E9PHH9_HUMAN DNA-directed RNA polymerase III subunit RPC3 OS=Homo sapiens GN=POLR3C PE=4 SV=1;>sp|Q9BUI4|RPC3_HUMAN DNA-directed RNA polymerase III subunit RPC3 OS=Homo sapiens GN=POLR3C PE=1 SV=1","","","E9PHH9;Q9BUI4","POLR3C"
28962000,26306000,17721000,50605000,27260000,36188000,">tr|B7ZC39|B7ZC39_HUMAN Endophilin-B2 OS=Homo sapiens GN=SH3GLB2 PE=4 SV=1;>sp|Q9NR46|SHLB2_HUMAN Endophilin-B2 OS=Homo sapiens GN=SH3GLB2 PE=1 SV=1;>tr|B7ZC38|B7ZC38_HUMAN Endophilin-B2 OS=Homo sapiens GN=SH3GLB2 PE=4 SV=1;>sp|Q9NR46-2|SHLB2_HUMAN Isoform","","","B7ZC39;Q9NR46;B7ZC38;Q9NR46-2;F6RPD3;F8WFB9","SH3GLB2"
9457900,10501000,0,76836000,58063000,49392000,">sp|Q96MU7-2|YTDC1_HUMAN Isoform 2 of YTH domain-containing protein 1 OS=Homo sapiens GN=YTHDC1;>sp|Q96MU7|YTDC1_HUMAN YTH domain-containing protein 1 OS=Homo sapiens GN=YTHDC1 PE=1 SV=3","","","Q96MU7-2;Q96MU7","YTHDC1"
4833700000,4628900000,5082200000,2.138e+09,2287600000,2223700000,">sp|P0A6Z3|HTPG_ECOLI Chaperone protein htpG OS=Escherichia coli (strain K12) GN=htpG PE=1 SV=1","","","P0A6Z3","htpG"
10218000,4733000,0,0,0,0,">sp|P75746|YBGL_ECOLI UPF0271 protein ybgL OS=Escherichia coli (strain K12) GN=ybgL PE=1 SV=1","","","P75746","ybgL"
58185000,49934000,48240000,38909000,55962000,58848000,">sp|Q14558-2|KPRA_HUMAN Isoform 2 of Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Homo sapiens GN=PRPSAP1;>sp|Q14558|KPRA_HUMAN Phosphoribosyl pyrophosphate synthase-associated protein 1 OS=Homo sapiens GN=PRPSAP1 PE=1 SV=2;>tr|B4DP31|B4DP","","","Q14558-2;Q14558;B4DP31;C9J168;C9JKT9;C9JUN4;C9JNQ3","PRPSAP1"
36271000,17893000,11624000,12395000,8946600,3249700,">sp|Q06065|ATOC_ECOLI Acetoacetate metabolism regulatory protein AtoC OS=Escherichia coli (strain K12) GN=atoC PE=3 SV=2","","","Q06065","atoC"
32030000,30861000,22926000,9211500,5221400,8911700,">sp|P13035|GLPD_ECOLI Aerobic glycerol-3-phosphate dehydrogenase OS=Escherichia coli (strain K12) GN=glpD PE=1 SV=3","","","P13035","glpD"
0,0,0,0,0,1084700,">sp|O43181|NDUS4_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Homo sapiens GN=NDUFS4 PE=1 SV=1","","","O43181","NDUFS4"
